1572	1452	16940	1042	5	587
504	720	15252	2548	-161	-3003
720	648	16792	1494	-533	359
1428	2368	17752	2396	-553	-17
1776	2360	17808	2746	-1330	386
2128	3028	16860	800	-4	558
1704	2240	17000	-2144	976	2365
1144	2804	17724	1474	108	-835
2248	1724	17456	-4152	307	-1640
2572	2056	17692	98	217	527
2276	1984	16952	-1215	430	294
2520	1968	17024	-1660	511	587
2392	1004	17128	-2291	608	578
2516	592	17288	2173	170	323
2932	1552	17548	3452	-283	-565
2948	2192	18252	-759	130	1317
2712	1420	17540	-1886	624	609
2532	952	17676	-2032	-692	1645
2860	488	17388	-1039	-1889	1384
3360	640	17164	-273	-1012	348
3676	844	16844	-2121	-846	-777
3852	-60	17064	1020	-4012	542
6232	556	16388	6370	-5227	2140
8064	-92	14848	-5233	-8788	5677
10664	-1648	13688	-2012	-7113	3896
10552	-1556	14204	-4484	-10893	4552
